Credencial,Mexico,Manufactura,2019,6,Cesareo,Sanz,COO,Evento,Gobierno
moyoAi,Mexico,Manufactura,2019,6,Ana,Vega,CFO,Evento,Gobierno
ePlata,Mexico,Manufactura,2019,6,Abrahan,Flores,Director Operaciones,Evento,Gobierno
Redelcom,Chile,Manufactura,2019,9,Tito,Nunez,Director Finanzas,Evento,Iot
Kovi,Brasil,Manufactura,2019,9,Teodora,Cano,Director TI,Evento,Iot
SeSocio.com,Argentina,Manufactura,2019,9,Sebastian,Jimenez,CIO,Evento,Iot
bitmall,Colombia,Manufactura,2019,9,Samuel,Vicente,Director Finanzas,Evento,Iot
Dharma,Brasil,Manufactura,2019,9,Salvador,Perez,CEO,Evento,Iot
Fintonic,Mexico,Manufactura,2019,9,Rogelio,Arias,Otro,Evento,Iot
Resuelve tu Deuda,Mexico,Manufactura,2019,9,Reinaldo,Santiago,Manager TI,Evento,Iot
Prosol,Colombia,Manufactura,2019,9,oscar,Diez,Manager TI,Evento,Iot
Atomic Agro,Brasil,Manufactura,2019,9,Octavio,Blesa,Director Ventas,Evento,Iot
Blumon Pay,Mexico,Manufactura,2019,9,Mohamed,Nunez,Director TI,Evento,Iot
Invuelto,Argentina,Manufactura,2019,9,Mohamed,Soler,CEO,Evento,Iot
Empreware,Argentina,Manufactura,2019,9,Miqueas,Cambil,Manager TI,Evento,Iot
Antecipa Facil,Brasil,Manufactura,2019,9,Marcos,Gimenez,CIO,Evento,Iot
Minka,Colombia,Manufactura,2019,9,Marcial,Marquez,Manager TI,Evento,Iot
moyoAi,Mexico,Manufactura,2019,9,Leonardo,Crespo,CEO,Evento,Iot
Mercadoni,Colombia,Manufactura,2019,9,Juvenal,Gallardo,CIO,Evento,Iot
Conekta,Mexico,Manufactura,2019,9,Isaias,Garrido,CFO,Evento,Iot
Simple DTE,Chile,Manufactura,2019,9,Ildefonso,Castillo,COO,Evento,Iot
ASAAS,Brasil,Manufactura,2019,9,Feliciano,Aguilar,CIO,Evento,Iot
Osayk,Brasil,Manufactura,2019,9,Fabiola,Rey,Otro,Evento,Iot
Grupokonstruir,Argentina,Manufactura,2019,9,Fabian,Sanchez,COO,Evento,Iot
O2OiX,Brasil,Manufactura,2019,9,Eduardo,Roman,Director Finanzas,Evento,Iot
ElegirSeguro.com,Argentina,Manufactura,2019,9,Dolores,Gonzalez,Director TI,Evento,Iot
contarte.mx,Mexico,Manufactura,2019,9,Dario,Gonzalez,Director TI,Evento,Iot
Credinnova,Peru,Manufactura,2019,9,Dario,Nunez,Director TI,Evento,Iot
ePlata,Mexico,Manufactura,2019,9,Bernabe,Herrero,CIO,Evento,Iot
ai360,Mexico,Manufactura,2019,9,Baltasar,Flores,CFO,Evento,Iot
Ruvix,Chile,Manufactura,2019,9,Aurora,Dominguez,Director TI,Evento,Iot
Doble Impacto,Chile,Manufactura,2019,9,Atanasio,Cambil,COO,Evento,Iot
Qvo,Chile,Manufactura,2019,9,Artemio,Blanco,CFO,Evento,Iot
Finaktiva,Colombia,Manufactura,2019,9,Alicia,Romero,Director Ventas,Evento,Iot
Promologistics S.A. de C.V.,Mexico,Manufactura,2019,9,Alicia,alvarez,Director TI,Evento,Iot
Finsocial,Colombia,Manufactura,2019,9,Alfredo,Molina,Manager TI,Evento,Iot
Cuenca,Mexico,Manufactura,2019,9,Alfonso,Vidal,CFO,Evento,Iot
Quincen Lana,Mexico,Manufactura,2019,9,Alfonso,Sanchez,COO,Evento,Iot
Bom Pra Credito,Brasil,Manufactura,2019,9,Abrahan,Jimenez,Manager TI,Evento,Iot
Ruvix,Chile,Manufactura,2019,2,Raquel,Gomez,Director Operaciones,Evento,SAP
Regum,RLA,Manufactura,2019,2,Ramon,Cortes,COO,Evento,SAP
Minka,Colombia,Manufactura,2019,2,Probo,Benitez,Director Operaciones,Evento,SAP
ElegirSeguro.com,Argentina,Manufactura,2019,2,Oseas,Gil,Manager TI,Evento,SAP
moyoAi,Mexico,Manufactura,2019,2,Laura,Montero,CIO,Evento,SAP
Ignis Ventas,Peru,Manufactura,2019,2,Inocencio,Montero,Director TI,Evento,SAP
Grupokonstruir,Argentina,Manufactura,2019,2,Fausto,Serrano,Director TI,Evento,SAP
Atomic Agro,Brasil,Manufactura,2019,2,Emiliano,Mendez,Director Finanzas,Evento,SAP
Mercadoni,Colombia,Manufactura,2019,2,Balduino,Vazquez,CEO,Evento,SAP
MASS Capital,Mexico,Manufactura,2019,2,Aquiles,Carmona,CIO,Evento,SAP
ePlata,Mexico,Manufactura,2019,2,Victorio,Prieto,CFO,Evento,SAP
Go Socket,Colombia,Manufactura,2019,2,Victorio,Martin,CIO,Evento,SAP
Avante,Mexico,Manufactura,2019,2,Vicente,Carmona,CFO,Evento,SAP
Simple DTE,Chile,Manufactura,2019,2,Vicenta,Nieto,CIO,Evento,SAP
bitmall,Colombia,Manufactura,2019,2,Susana,Hidalgo,Director Finanzas,Evento,SAP
Qvo,Chile,Manufactura,2019,2,Sara,Moreno,CIO,Evento,SAP
Credencial,Mexico,Manufactura,2019,2,Rufo,Esteban,Director Operaciones,Evento,SAP
EFISYS,Mexico,Manufactura,2019,2,Ruben,Jimenez,CEO,Evento,SAP
Antecipa Facil,Brasil,Manufactura,2019,2,Roman,Garrido,Manager TI,Evento,SAP
ASAAS,Brasil,Manufactura,2019,2,Ricardo,Carmona,Director Ventas,Evento,SAP
ai360,Mexico,Manufactura,2019,2,Primo,Calvo,Director TI,Evento,SAP
Bom Pra Credito,Brasil,Manufactura,2019,2,Porfirio,Pastor,Director TI,Evento,SAP
Finsocial,Colombia,Manufactura,2019,2,Patricio,Gallego,Director TI,Evento,SAP
contarte.mx,Mexico,Manufactura,2019,2,Pancracio,Carrasco,COO,Evento,SAP
Logstore,Brasil,Manufactura,2019,2,Martin,Cabrera,Manager TI,Evento,SAP
Quincen Lana,Mexico,Manufactura,2019,2,Marina,Lopez,CIO,Evento,SAP
CrowdSocios,Mexico,Manufactura,2019,2,Julio,Diez,Manager TI,Evento,SAP
Eurobits,Mexico    ,Manufactura,2019,2,Jose,Castro,CFO,Evento,SAP
Finaktiva,Colombia,Manufactura,2019,2,Jonathan,Martinez,CIO,Evento,SAP
Redelcom,Chile,Manufactura,2019,2,Joel,Gallego,CIO,Evento,SAP
Kovi,Brasil,Manufactura,2019,2,Javier,Molina,Director TI,Evento,SAP
Prosol,Colombia,Manufactura,2019,2,Hildegarda,Suarez,Director TI,Evento,SAP
O2OiX,Brasil,Manufactura,2019,2,Gonzalo,Parra,Director Ventas,Evento,SAP
Credinnova,Peru,Manufactura,2019,2,Francisca,Fuentes,Director Finanzas,Evento,SAP
Alfi,Chile,Manufactura,2019,2,Eusebio,Delgado,Director TI,Evento,SAP
SASI,Mexico,Manufactura,2019,2,Eugenia,Parra,CFO,Evento,SAP
Siembro,Argentina,Manufactura,2019,2,Edgar,Vargas,Director Operaciones,Evento,SAP
Fintonic,Mexico,Manufactura,2019,2,Constantino,Bravo,Manager TI,Evento,SAP
Doble Impacto,Chile,Manufactura,2019,2,Columbano,Flores,CIO,Evento,SAP
Conekta,Mexico,Manufactura,2019,2,Cesar,Guerrero,Manager TI,Evento,SAP
Empreware,Argentina,Manufactura,2019,2,Celina,Chavez,CIO,Evento,SAP
Cuenca,Mexico,Manufactura,2019,2,Celia,Duran,Director TI,Evento,SAP
Dharma,Brasil,Manufactura,2019,2,Benito,Flores,Director Finanzas,Evento,SAP
Promologistics S.A. de C.V.,Mexico,Manufactura,2019,2,Beatriz,Ferrer,Director Operaciones,Evento,SAP
SeSocio.com,Argentina,Manufactura,2019,2,Artemio,Carrasco,Manager TI,Evento,SAP
Resuelve tu Deuda,Mexico,Manufactura,2019,2,Antonio,Morales,COO,Evento,SAP
BCP Global,Mexico,Manufactura,2019,2,Alonso,Lorenzo,Director Operaciones,Evento,SAP
Osayk,Brasil,Manufactura,2019,2,Albina,Caballero,Director TI,Evento,SAP
Blumon Pay,Mexico,Manufactura,2019,2,Adolfo,Ferrer,Director TI,Evento,SAP
Invuelto,Argentina,Manufactura,2019,2,Absalon,Morales,CFO,Evento,SAP
Celcoin,Brasil,Manufactura,2019,7,Blas,Marin,Director TI,Otros,Automatizacion
Simple DTE,Chile,Manufactura,2019,2,Vicenta,Nieto,CIO,Proyecto,Analisis Mercado
MASS Capital,Mexico,Manufactura,2019,9,Renato,Lozano,Otro,Proyecto,Inversion Tecnologica
Empreware,Argentina,Manufactura,2019,1,Miqueas,Cambil,Manager TI,Proyecto,Inversion Tecnologica
Redelcom,Chile,Manufactura,2019,4,Joel,Gallego,CIO,Proyecto,Gobierno
BEFX,Chile,Manufactura,2019,9,Isidro,Bravo,Director TI,Proyecto,Automatizacion
OSPA,Brasil,Manufactura,2019,10,Trinidad,Calvo,Director TI,Proyecto,Analisis Mercado
Go Socket,Colombia,Manufactura,2018,2,Victorio,Martin,CIO,Evento,SAP
Avante,Mexico,Manufactura,2018,2,Vicente,Carmona,CFO,Evento,SAP
Simple DTE,Chile,Manufactura,2018,2,Vicenta,Nieto,CIO,Evento,SAP
Kovi,Brasil,Manufactura,2018,2,Teodora,Cano,Director TI,Evento,SAP
Qvo,Chile,Manufactura,2018,2,Sara,Moreno,CIO,Evento,SAP
bitmall,Colombia,Manufactura,2018,2,Samuel,Vicente,Director Finanzas,Evento,SAP
Fintonic,Mexico,Manufactura,2018,2,Rogelio,Arias,Otro,Evento,SAP
Finsocial,Colombia,Manufactura,2018,2,Patricio,Gallego,Director TI,Evento,SAP
Prosol,Colombia,Manufactura,2018,2,oscar,Diez,Manager TI,Evento,SAP
Blumon Pay,Mexico,Manufactura,2018,2,Mohamed,Nunez,Director TI,Evento,SAP
Invuelto,Argentina,Manufactura,2018,2,Mohamed,Soler,CEO,Evento,SAP
Empreware,Argentina,Manufactura,2018,2,Miqueas,Cambil,Manager TI,Evento,SAP
Logstore,Brasil,Manufactura,2018,2,Martin,Cabrera,Manager TI,Evento,SAP
Antecipa Facil,Brasil,Manufactura,2018,2,Marcos,Gimenez,CIO,Evento,SAP
BCP Global,Mexico,Manufactura,2018,2,Lorena,Leon,Manager Operaciones,Evento,SAP
Eurobits,Mexico    ,Manufactura,2018,2,Jose,Castro,CFO,Evento,SAP
Finaktiva,Colombia,Manufactura,2018,2,Jonathan,Martinez,CIO,Evento,SAP
Redelcom,Chile,Manufactura,2018,2,Joel,Gallego,CIO,Evento,SAP
Conekta,Mexico,Manufactura,2018,2,Isaias,Garrido,CFO,Evento,SAP
CrowdSocios,Mexico,Manufactura,2018,2,Guadalupe,Montero,CFO,Evento,SAP
EFISYS,Mexico,Manufactura,2018,2,Fernando,Gutierrez,Manager Operaciones,Evento,SAP
ASAAS,Brasil,Manufactura,2018,2,Feliciano,Aguilar,CIO,Evento,SAP
Alfi,Chile,Manufactura,2018,2,Eusebio,Delgado,Director TI,Evento,SAP
SASI,Mexico,Manufactura,2018,2,Eugenia,Parra,CFO,Evento,SAP
O2OiX,Brasil,Manufactura,2018,2,Eduardo,Roman,Director Finanzas,Evento,SAP
Siembro,Argentina,Manufactura,2018,2,Edgar,Vargas,Director Operaciones,Evento,SAP
contarte.mx,Mexico,Manufactura,2018,2,Dario,Gonzalez,Director TI,Evento,SAP
Credinnova,Peru,Manufactura,2018,2,Dario,Nunez,Director TI,Evento,SAP
Doble Impacto,Chile,Manufactura,2018,2,Columbano,Flores,CIO,Evento,SAP
Credencial,Mexico,Manufactura,2018,2,Cesareo,Sanz,COO,Evento,SAP
ePlata,Mexico,Manufactura,2018,2,Bernabe,Herrero,CIO,Evento,SAP
Dharma,Brasil,Manufactura,2018,2,Benito,Flores,Director Finanzas,Evento,SAP
Promologistics S.A. de C.V.,Mexico,Manufactura,2018,2,Beatriz,Ferrer,Director Operaciones,Evento,SAP
ai360,Mexico,Manufactura,2018,2,Baltasar,Flores,CFO,Evento,SAP
SeSocio.com,Argentina,Manufactura,2018,2,Artemio,Carrasco,Manager TI,Evento,SAP
Resuelve tu Deuda,Mexico,Manufactura,2018,2,Antonio,Morales,COO,Evento,SAP
Cuenca,Mexico,Manufactura,2018,2,Alfonso,Vidal,CFO,Evento,SAP
Quincen Lana,Mexico,Manufactura,2018,2,Alfonso,Sanchez,COO,Evento,SAP
Osayk,Brasil,Manufactura,2018,2,Albina,Caballero,Director TI,Evento,SAP
Bom Pra Credito,Brasil,Manufactura,2018,2,Abrahan,Jimenez,Manager TI,Evento,SAP
Smart Lending,Mexico,Servicios,2019,6,Raimundo,Sanchez,Director Ventas,Evento,Gobierno
Comparale,Mexico,Servicios,2019,6,Marina,Vicente,Manager TI,Evento,Gobierno
Belvo,Mexico,Servicios,2019,6,Lorenzo,Caballero,Otro,Evento,Gobierno
Transfer,Mexico,Servicios,2019,6,Fermin,Marin,Director Finanzas,Evento,Gobierno
Bayonet.io,Mexico,Servicios,2019,6,Cosme,Romero,Manager TI,Evento,Gobierno
Payllix,Mexico,Servicios,2019,6,Clara,Vargas,Director TI,Evento,Gobierno
Bien para Bien,Mexico,Servicios,2019,6,Aitor,Arias,COO,Evento,Gobierno
Tranqui,Colombia,Servicios,2019,9,Virgilio,Delgado,CEO,Evento,Iot
Aflore,Colombia,Servicios,2019,9,Simon,Hernandez,CIO,Evento,Iot
Polymath Ventures,Colombia,Servicios,2019,9,Ruperto,Serrano,Manager TI,Evento,Iot
Smart Lending,Mexico,Servicios,2019,9,Ruben,Herrero,Director Ventas,Evento,Iot
2Trans Fair,Colombia,Servicios,2019,9,Romualdo,Garrido,CIO,Evento,Iot
Culqui,Peru,Servicios,2019,9,Remedios,Ramos,Director TI,Evento,Iot
RecargaPay,Brasil,Servicios,2019,9,Rafael,Herrera,Director Operaciones,Evento,Iot
Wilab,Argentina,Servicios,2019,9,Primo,Jimenez,CIO,Evento,Iot
Comparale,Mexico,Servicios,2019,9,Paula,Aguilar,COO,Evento,Iot
Virtual Pos,Chile,Servicios,2019,9,Oto,Bravo,CIO,Evento,Iot
Vaki,Colombia,Servicios,2019,9,Noe,Caballero,Manager TI,Evento,Iot
Recaudia,Mexico,Servicios,2019,9,Moises,Moreno,Director TI,Evento,Iot
ADC Movil,RLA,Servicios,2019,9,Mercedes,Mendez,Manager TI,Evento,Iot
PayGol - Worldwide payments,Chile,Servicios,2019,9,Luz,Gutierrez,CIO,Evento,Iot
Click In House,Colombia,Servicios,2019,9,Leoncio,Gutierrez,CIO,Evento,Iot
Transfer,Mexico,Servicios,2019,9,Laureano,Leon,CIO,Evento,Iot
Powwi,Colombia,Servicios,2019,9,Joaquim,Cano,Otro,Evento,Iot
Lumni,Colombia,Servicios,2019,9,Jaume,Diaz,Director Finanzas,Evento,Iot
Compara Online Servicos De Informatica,Brasil,Servicios,2019,9,Ignacio,Ortega,CIO,Evento,Iot
Creditoo,Brasil,Servicios,2019,9,Honorio,Ibanez,Manager TI,Evento,Iot
Ripio,Argentina,Servicios,2019,9,Honorio,Hidalgo,Otro,Evento,Iot
Uala,Argentina,Servicios,2019,9,Heriberto,Rubio,Director Operaciones,Evento,Iot
Outra Coisa,Brasil,Servicios,2019,9,Fermin,Rey,CIO,Evento,Iot
CCX,Colombia,Servicios,2019,9,Fabio,Soler,CFO,Evento,Iot
PagoFlash,RLA,Servicios,2019,9,Ezequiel,Pena,Manager TI,Evento,Iot
BDO,Argentina,Servicios,2019,9,Eulalia,Leon,CEO,Evento,Iot
B&R Consultores,Peru,Servicios,2019,9,Esiquio,Guerrero,CIO,Evento,Iot
Muttual,Mexico,Servicios,2019,9,Enrique,Gomez,CIO,Evento,Iot
Meus Ynvestimentos,Brasil,Servicios,2019,9,Elvira,Rey,CFO,Evento,Iot
Tecnopuc,Brasil,Servicios,2019,9,Concepcion,Santiago,CIO,Evento,Iot
Stone,Brasil,Servicios,2019,9,Ciro,Sanz,Director TI,Evento,Iot
MO Tecnologias,Colombia,Servicios,2019,9,Casio,Ortiz,Otro,Evento,Iot
Belvo,Mexico,Servicios,2019,9,Carina,Lopez,CIO,Evento,Iot
Orionx.com,Chile,Servicios,2019,9,Balduino,Crespo,Manager TI,Evento,Iot
PayU,Colombia    ,Servicios,2019,9,Alipio,Guerrero,COO,Evento,Iot
Besafe Inversiones,Chile,Servicios,2019,9,Alfonso,Medina,COO,Evento,Iot
Vaki,Colombia,Servicios,2019,2,Miriam,Lopez,Director TI,Evento,SAP
2Trans Fair,Colombia,Servicios,2019,2,Macario,Garrido,CEO,Evento,SAP
ACHE - Software Solutions,Argentina,Servicios,2019,2,Belen,Castillo,Manager TI,Evento,SAP
Outra Coisa,Brasil,Servicios,2019,2,Aurelio,Pastor,Director Finanzas,Evento,SAP
PayU,Colombia    ,Servicios,2019,2,aurea,Santos,Director TI,Evento,SAP
Recaudia,Mexico,Servicios,2019,2,angela,Ortega,Manager TI,Evento,SAP
Powwi,Colombia,Servicios,2019,2,Alicia,Benitez,CFO,Evento,SAP
Bayonet.io,Mexico,Servicios,2019,2,Alba,Vicente,Director Ventas,Evento,SAP
MO Tecnologias,Colombia,Servicios,2019,2,Yolanda,Prieto,Director TI,Evento,SAP
Aflore,Colombia,Servicios,2019,2,Urbano,Velasco,Director Ventas,Evento,SAP
Media Trends Group,Chile,Servicios,2019,2,Teodora,Diaz,CIO,Evento,SAP
RecargaPay,Brasil,Servicios,2019,2,Tadeo,Rubio,Director TI,Evento,SAP
UBCubo,Mexico,Servicios,2019,2,Simon,Molina,Director TI,Evento,SAP
Wilab,Argentina,Servicios,2019,2,Simeon,Ibanez,Director Ventas,Evento,SAP
Belvo,Mexico,Servicios,2019,2,Rita,Soto,CIO,Evento,SAP
Transfer,Mexico,Servicios,2019,2,Reinaldo,Esteban,Director Ventas,Evento,SAP
triunfei.com,Brasil,Servicios,2019,2,Ramon,Lopez,CIO,Evento,SAP
Polymath Ventures,Colombia,Servicios,2019,2,Petronila,Herrero,COO,Evento,SAP
CCX,Colombia,Servicios,2019,2,Oswaldo,Vargas,CFO,Evento,SAP
Comparale,Mexico,Servicios,2019,2,Nicanor,Gimenez,Director TI,Evento,SAP
B&R Consultores,Peru,Servicios,2019,2,Miguel,Alonso,Director TI,Evento,SAP
Muttual,Mexico,Servicios,2019,2,Melchor,Parra,Director TI,Evento,SAP
BDO,Argentina,Servicios,2019,2,Marcos,Carrasco,CEO,Evento,SAP
Uala,Argentina,Servicios,2019,2,Marcelino,Serrano,Manager TI,Evento,SAP
Bien para Bien,Mexico,Servicios,2019,2,Leandro,Diez,Director TI,Evento,SAP
Credissimo,Colombia,Servicios,2019,2,Justino,Fernandez,Director Finanzas,Evento,SAP
Pm2,Mexico,Servicios,2019,2,Juan,Rubio,CIO,Evento,SAP
Compara Online Servicos De Informatica,Brasil,Servicios,2019,2,Gerardo,Diaz,Director TI,Evento,SAP
PagoFlash,RLA,Servicios,2019,2,Fabio,Diez,CIO,Evento,SAP
Broxel,Mexico,Servicios,2019,2,Ezequiel,Castillo,CIO,Evento,SAP
BuenTrip Ventures,RLA,Servicios,2019,2,Eva,Montoro,Director TI,Evento,SAP
Athena Bitcoin,Colombia,Servicios,2019,2,Esdras,Suarez,COO,Evento,SAP
Stone,Brasil,Servicios,2019,2,Efren,Duran,Director TI,Evento,SAP
PayGol - Worldwide payments,Chile,Servicios,2019,2,Edgar,Lorenzo,Director TI,Evento,SAP
Payllix,Mexico,Servicios,2019,2,Dolores,Herrera,Director Finanzas,Evento,SAP
Ripio,Argentina,Servicios,2019,2,Dario,Cabrera,CFO,Evento,SAP
Creditoo,Brasil,Servicios,2019,2,Concepcion,Marquez,Manager TI,Evento,SAP
Virtual Pos,Chile,Servicios,2019,2,Celia,Molina,Manager TI,Evento,SAP
Besafe Inversiones,Chile,Servicios,2019,2,Casio,Santos,COO,Evento,SAP
Click In House,Colombia,Servicios,2019,2,Bernarda,Velasco,Director Finanzas,Evento,SAP
Culqui,Peru,Servicios,2019,2,Bernabe,Ruiz,CIO,Evento,SAP
Tecnopuc,Brasil,Servicios,2019,2,Aureliano,Arias,CEO,Evento,SAP
Meus Ynvestimentos,Brasil,Servicios,2019,2,Artemio,Santana,COO,Evento,SAP
ADC Movil,RLA,Servicios,2019,2,Ariadna,Santana,COO,Evento,SAP
Orionx.com,Chile,Servicios,2019,2,angel,Pastor,Director Operaciones,Evento,SAP
Lumni,Colombia,Servicios,2019,2,Andres,Soler,Director Finanzas,Evento,SAP
Smart Lending,Mexico,Servicios,2019,2,Alicia,Velasco,Director TI,Evento,SAP
Tranqui,Colombia,Servicios,2019,2,Albina,Delgado,CFO,Evento,SAP
Conta Azul,Brasil,Servicios,2019,2,Adelaida,Cortes,CFO,Evento,SAP
Paga Ya,Chile,Servicios,2019,2,Absalon,Campos,Director TI,Evento,SAP
ACHE - Software Solutions,Argentina,Servicios,2019,7,Belen,Castillo,Manager TI,Otros,IoT
Wilab,Argentina,Servicios,2019,9,Simeon,Ibanez,Director Ventas,Proyecto,IoT
Briq.mx,Mexico,Servicios,2019,10,Luz,Arias,Director Ventas,Proyecto,IoT
Credissimo,Colombia,Servicios,2019,6,Justino,Fernandez,Director Finanzas,Proyecto,Analisis Mercado
Acordo Certo,Brasil,Servicios,2019,11,Bartolome,Navarro,Director Ventas,Proyecto,Gobierno
B.trader,Argentina,Servicios,2019,2,Adela,Hidalgo,Director TI,Proyecto,Automatizacion
Ixpandit,Argentina,Servicios,2019,5,Ciro,Caballero,Director Ventas,Proyecto,Gobierno
JustClick Media,Brasil,Servicios,2019,5,Trinidad,Santana,CIO,Proyecto,IoT
Lineup Media Group,Mexico,Servicios,2019,5,Leonardo,Bravo,Director Finanzas,Proyecto,Inversion Tecnologica
MO Tecnologias,Colombia,Servicios,2018,2,Yolanda,Prieto,Director TI,Evento,SAP
Media Trends Group,Chile,Servicios,2018,2,Teodora,Diaz,CIO,Evento,SAP
Aflore,Colombia,Servicios,2018,2,Simon,Hernandez,CIO,Evento,SAP
UBCubo,Mexico,Servicios,2018,2,Simon,Molina,Director TI,Evento,SAP
Wilab,Argentina,Servicios,2018,2,Simeon,Ibanez,Director Ventas,Evento,SAP
Smart Lending,Mexico,Servicios,2018,2,Ruben,Herrero,Director Ventas,Evento,SAP
Culqui,Peru,Servicios,2018,2,Remedios,Ramos,Director TI,Evento,SAP
triunfei.com,Brasil,Servicios,2018,2,Ramon,Lopez,CIO,Evento,SAP
RecargaPay,Brasil,Servicios,2018,2,Rafael,Herrera,Director Operaciones,Evento,SAP
Polymath Ventures,Colombia,Servicios,2018,2,Petronila,Herrero,COO,Evento,SAP
Comparale,Mexico,Servicios,2018,2,Paula,Aguilar,COO,Evento,SAP
Virtual Pos,Chile,Servicios,2018,2,Oto,Bravo,CIO,Evento,SAP
ADC Movil,RLA,Servicios,2018,2,Mercedes,Mendez,Manager TI,Evento,SAP
Uala,Argentina,Servicios,2018,2,Marcelino,Serrano,Manager TI,Evento,SAP
PayGol - Worldwide payments,Chile,Servicios,2018,2,Luz,Gutierrez,CIO,Evento,SAP
Click In House,Colombia,Servicios,2018,2,Leoncio,Gutierrez,CIO,Evento,SAP
Transfer,Mexico,Servicios,2018,2,Laureano,Leon,CIO,Evento,SAP
Credissimo,Colombia,Servicios,2018,2,Justino,Fernandez,Director Finanzas,Evento,SAP
Pm2,Mexico,Servicios,2018,2,Juan,Rubio,CIO,Evento,SAP
Lumni,Colombia,Servicios,2018,2,Jaume,Diaz,Director Finanzas,Evento,SAP
Compara Online Servicos De Informatica,Brasil,Servicios,2018,2,Ignacio,Ortega,CIO,Evento,SAP
Creditoo,Brasil,Servicios,2018,2,Honorio,Ibanez,Manager TI,Evento,SAP
CCX,Colombia,Servicios,2018,2,Fabio,Soler,CFO,Evento,SAP
PagoFlash,RLA,Servicios,2018,2,Fabio,Diez,CIO,Evento,SAP
Broxel,Mexico,Servicios,2018,2,Ezequiel,Castillo,CIO,Evento,SAP
BuenTrip Ventures,RLA,Servicios,2018,2,Eva,Montoro,Director TI,Evento,SAP
BDO,Argentina,Servicios,2018,2,Eulalia,Leon,CEO,Evento,SAP
B&R Consultores,Peru,Servicios,2018,2,Esiquio,Guerrero,CIO,Evento,SAP
Athena Bitcoin,Colombia,Servicios,2018,2,Esdras,Suarez,COO,Evento,SAP
Muttual,Mexico,Servicios,2018,2,Enrique,Gomez,CIO,Evento,SAP
Stone,Brasil,Servicios,2018,2,Efren,Duran,Director TI,Evento,SAP
Payllix,Mexico,Servicios,2018,2,Dolores,Herrera,Director Finanzas,Evento,SAP
Ripio,Argentina,Servicios,2018,2,Dario,Cabrera,CFO,Evento,SAP
Belvo,Mexico,Servicios,2018,2,Carina,Lopez,CIO,Evento,SAP
Orionx.com,Chile,Servicios,2018,2,Balduino,Crespo,Manager TI,Evento,SAP
Tecnopuc,Brasil,Servicios,2018,2,Aureliano,Arias,CEO,Evento,SAP
Meus Ynvestimentos,Brasil,Servicios,2018,2,Artemio,Santana,COO,Evento,SAP
Besafe Inversiones,Chile,Servicios,2018,2,Alfonso,Medina,COO,Evento,SAP
Tranqui,Colombia,Servicios,2018,2,Albina,Delgado,CFO,Evento,SAP
Bien para Bien,Mexico,Servicios,2018,2,Aitor,Arias,COO,Evento,SAP
Conta Azul,Brasil,Servicios,2018,2,Adelaida,Cortes,CFO,Evento,SAP
Paga Ya,Chile,Servicios,2018,2,Absalon,Campos,Director TI,Evento,SAP
Billex,Peru,Tecnologias,2019,3,Heliodoro,Soto,CIO,Otros,Gobierno
C6 Bank,Brasil,Tecnologias,2019,3,Araceli,Nunez,CIO,Otros,Automatizacion
Mex Pago,Mexico,Tecnologias,2019,5,Martin,Guerrero,CFO,Otros,Gobierno
Quantum X,Chile,Tecnologias,2019,2,Leoncio,Hernandez,CIO,Otros,Comunicaciones
Replika,Brasil,Tecnologias,2019,2,Cecilia,Vega,CIO,Otros,Gobierno
Kueski,Mexico,Tecnologias,2019,6,Trinidad,Diez,Manager Ventas,Evento,Gobierno
Finauta,Mexico,Tecnologias,2019,6,Magdalena,Moya,Manager Operaciones,Evento,Gobierno
Bitso,Mexico,Tecnologias,2019,6,Lucia,Roman,CFO,Evento,Gobierno
TouchesBegan,Mexico,Tecnologias,2019,6,Leocadia,Carrasco,Director TI,Evento,Gobierno
Expansive,Mexico,Tecnologias,2019,6,Ireneo,Benitez,Director Finanzas,Evento,Gobierno
Digital Credit,Mexico,Tecnologias,2019,6,Ester,Dominguez,Manager TI,Evento,Gobierno
Inverspot,Mexico,Tecnologias,2019,6,Eduvigis,Flores,Director Operaciones,Evento,Gobierno
Enso,Mexico,Tecnologias,2019,6,Concepcion,Morales,CFO,Evento,Gobierno
Delta Protect,Mexico,Tecnologias,2019,6,Cesareo,Bravo,Manager Ventas,Evento,Gobierno
Alianza Corp,Mexico,Tecnologias,2019,6,Ariadna,Caballero,Director Ventas,Evento,Gobierno
GEN Info Rule,Mexico,Tecnologias,2019,6,Anatolio,Flores,COO,Evento,Gobierno
ePesos,Mexico,Tecnologias,2019,6,Alfonso,Nieto,Director Ventas,Evento,Gobierno
Delfos Analytics,Mexico,Tecnologias,2019,6,Adon,Nunez,Director TI,Evento,Gobierno
ePesos,Mexico,Tecnologias,2019,9,Vanesa,Reyes,Otro,Evento,Iot
Albo,Mexico,Tecnologias,2019,9,Teodosia,Gomez,Director Ventas,Evento,Iot
Delta Protect,Mexico,Tecnologias,2019,9,Sixto,Sanchez,Director TI,Evento,Iot
Zoop,Brasil,Tecnologias,2019,9,Segismundo,Fernandez,Director Ventas,Evento,Iot
Inka Labs,Peru,Tecnologias,2019,9,Rosendo,Molina,Director TI,Evento,Iot
Vakinha Internet,Brasil,Tecnologias,2019,9,Rogelio,Crespo,Otro,Evento,Iot
MOON Money Online,Argentina,Tecnologias,2019,9,Rigoberto,Mora,Director TI,Evento,Iot
